Generation;Max;Min;Mean
381;9.988911097;9.979337121;9.983093429
382;9.988911097;9.979408742;9.983255198
383;9.988911097;9.980665499;9.983503815
384;9.987621874;9.977870689;9.983491115
385;9.988250231;9.979518471;9.98394749
386;9.988431278;9.980823462;9.9842909
387;9.988431278;9.980433077;9.984345234
388;9.988451138;9.98145876;9.984842595
389;9.988287247;9.981353205;9.985078016
390;9.988900141;9.980722965;9.98492603
391;9.988900141;9.982142277;9.985287621
392;9.988900141;9.981622054;9.985683319
393;9.989199442;9.980757306;9.985617264
394;9.989199442;9.980989505;9.985800857
395;9.989199442;9.982216501;9.986493918
396;9.989199442;9.981647677;9.986548339
397;9.989199442;9.983350213;9.986877832
398;9.98953756;9.980887357;9.987235024
399;9.98953756;9.984715134;9.987739103
400;9.98953756;9.983987206;9.987921858
401;9.9896399;9.984987207;9.988149978
402;9.9896399;9.98292653;9.988181887
403;9.9896399;9.985809913;9.988445426
404;9.9896399;9.985347078;9.988581952
405;9.9896399;9.985306411;9.98860077
406;9.9896399;9.985171446;9.988687571
407;9.9896399;9.986533378;9.988748866
408;9.9896399;9.987112857;9.988793856
409;9.9896399;9.985837191;9.988805501
410;9.990119258;9.984595619;9.988747437
411;9.990119258;9.986282598;9.988865962
412;9.990119258;9.986103371;9.989009233
413;9.990119258;9.987924322;9.989078381
414;9.990119258;9.987451613;9.98905497
415;9.989680057;9.987508279;9.989068597
416;9.989678141;9.987508279;9.989086304
417;9.989678141;9.987321737;9.989110581
418;9.989678141;9.988144396;9.989162305
419;9.990017138;9.988105692;9.989187903
420;9.989717481;9.98750833;9.989159747
421;9.989864126;9.988064998;9.989217349
422;9.989864126;9.986659666;9.989179757
423;9.989736236;9.986344812;9.989172357
424;9.989892018;9.987157505;9.989148309
425;9.989892018;9.988233677;9.989175865
426;9.989892018;9.988444251;9.989215945
427;9.989796126;9.987848435;9.989227155
428;9.989824347;9.988599189;9.989228138
429;9.989938922;9.988511874;9.989229088
430;9.989938922;9.986863882;9.989227044
431;9.989938922;9.988576058;9.989254409
432;9.990088306;9.988599667;9.989284286
433;9.990088306;9.988196205;9.989267717
434;9.990088306;9.98875318;9.989284388
435;9.990088306;9.988604067;9.989285547
436;9.990068646;9.988899824;9.989278624
437;9.990068646;9.988714088;9.989271586
438;9.990068646;9.988377786;9.989306253
439;9.990157243;9.987958138;9.989345814
440;9.990157243;9.988750393;9.989322268
441;9.990157243;9.988673317;9.989355071
442;9.990157243;9.988299894;9.989326743
443;9.990736414;9.988736168;9.989342078
444;9.990157243;9.988846842;9.989317738
445;9.990340767;9.988850481;9.989353982
446;9.990340767;9.988779795;9.989358616
447;9.99035813;9.987695215;9.989378946
448;9.99035813;9.988929392;9.989396233
449;9.990340767;4.51E-18;9.889488126
450;9.990340767;9.988346693;9.989377939
451;9.990340767;9.988821903;9.989402289
452;9.990260579;9.988994797;9.989391916
453;9.990260579;9.988996033;9.989426422
454;9.990429443;9.987187222;9.989425487
455;9.990294895;9.985927289;9.989424195
456;9.990294895;9.988765038;9.989501354
457;9.990294895;9.989021911;9.989469025
458;9.990294895;9.988600319;9.98946864
459;9.990139424;9.989024349;9.989457787
460;9.990139424;9.98866061;9.98945253
461;9.990139424;9.988381894;9.989415435
462;9.990139424;9.988655331;9.989448986
463;9.990139424;9.988949087;9.989448742
464;9.990117997;9.988949087;9.989408197
465;9.990183858;9.988997506;9.989468076
466;9.990260679;9.988842208;9.989465523
467;9.990302928;9.989015502;9.989516649
468;9.990265355;9.98896698;9.989518606
469;9.990265355;9.988959008;9.989514711
470;9.990543376;9.988652858;9.989513878
471;9.990543376;9.988652858;9.989553576
472;9.990401894;9.988931431;9.989579833
473;9.990401894;9.988990811;9.989595888
474;9.990274722;9.988978366;9.989564464
475;9.990274722;9.988895099;9.98956036
476;9.990274722;9.988890133;9.989583339
477;9.990466494;9.988671953;9.98958267
478;9.990466494;9.9887147;9.989553613
479;9.990505909;9.989075134;9.989606864
480;9.990356321;9.988908232;9.989598068
481;9.990356321;9.989024627;9.989609957
482;9.990356321;9.989097967;9.989693522
483;9.990577724;9.989035714;9.989725159
484;9.990662739;9.988865923;9.989715824
485;9.990690379;9.988682599;9.98968996
486;9.990690379;9.988872212;9.989683744
487;9.990690379;9.987525912;9.989646516
488;9.990759755;9.988651206;9.989696043
489;9.990759755;9.988958768;9.989708411
490;9.990759755;9.989029764;9.98977477
491;9.990759755;9.988992374;9.989772529
492;9.990759755;9.987817972;9.989686952
493;9.990759755;9.988833977;9.989680204
494;9.990759755;9.988641697;9.989724865
495;9.990759755;9.988674148;9.989728779
496;9.990759755;9.988841741;9.989668625
497;9.990860613;9.988956936;9.989701996
498;9.990759755;9.98902624;9.989741302
499;9.990759755;9.988974589;9.989770461
500;9.990759755;9.989161385;9.989810245
501;9.991002152;9.989124687;9.989799223
502;9.990586111;9.98904401;9.989781895
503;9.990579801;9.989127676;9.989804998
504;9.990579801;9.989105864;9.989799185
505;9.991176408;9.989142024;9.989838549
506;9.991176408;9.988994144;9.989862679
507;9.991176408;9.988996726;9.989861269
508;9.991176408;9.989054818;9.989865948
509;9.991176408;9.989005875;9.989915913
510;9.991176408;9.989005875;9.989878013
511;9.991176408;9.989043804;9.98990452
512;9.991176408;9.989016946;9.989885517
513;9.991176408;9.989106594;9.989931502
514;9.990804724;9.989141839;9.989977774
515;9.991281819;9.989172989;9.990015087
516;9.99090835;9.989047805;9.989983833
517;9.990912244;9.989162685;9.989966955
518;9.990912244;9.989230749;9.989952629
519;9.990912244;9.989117591;9.989895668
520;9.990912244;9.988964771;9.989920609
521;9.99090771;9.989230806;9.989951483
522;9.99090771;9.989158793;9.989944673
523;9.99090771;9.989280247;9.989946003
524;9.99090771;9.988974517;9.989974496
525;9.990860493;9.988974517;9.989983677
526;9.990860493;9.98896479;9.989989533
527;9.990717296;9.989163895;9.989979227
528;9.990868159;9.98923201;9.990074377
529;9.990868159;9.987996832;9.98998234
530;9.991083513;9.989262727;9.990027062
531;9.990932434;9.989061107;9.990021966
532;9.990932434;9.988882839;9.99000648
533;9.990932434;9.989362607;9.990007382
534;9.990980214;9.989411825;9.99008471
535;9.990903555;9.989220391;9.9900413
536;9.990903555;9.989167461;9.989997658
537;9.990903555;9.989186446;9.990056877
538;9.990903555;9.989124514;9.990041733
539;9.990903555;9.989031796;9.990016546
540;9.990903555;9.989239141;9.990088668
541;9.990952238;9.98909894;9.990115239
542;9.990901063;9.989073084;9.990044214
543;9.990901063;9.989163039;9.99005302
544;9.990866995;9.989246159;9.990059815
545;9.991147978;9.98912995;9.990094208
546;9.990866995;9.989289496;9.990093564
547;9.990902504;9.989080612;9.990119047
548;9.990968764;9.988961321;9.990134656
549;9.990968764;9.989082158;9.990135411
550;9.990902504;9.989251156;9.990112771
551;9.990942652;9.989362764;9.990153206
552;9.990942652;9.989090321;9.990127525
553;9.991080231;9.989222011;9.9901255
554;9.991211617;9.989200021;9.990151744
555;9.991211617;9.989339343;9.990181788
556;9.991498354;9.989026949;9.990143588
557;9.991498354;9.989139874;9.99010807
558;9.991239045;9.98911402;9.99017376
559;9.991239045;9.989156719;9.9901981
560;9.991239045;9.989431958;9.990207083
561;9.991239045;9.989395817;9.990244673
562;9.991239045;9.98935911;9.990214666
563;9.99125235;9.98880371;9.990279852
564;9.99125235;9.989405573;9.990192446
565;9.991277561;9.989132206;9.990189879
566;9.991277561;9.989319598;9.990190686
567;9.991277561;9.989392802;9.990208346
568;9.991352502;9.989216091;9.990213655
569;9.991352502;9.989327196;9.990225812
570;9.991352502;9.989203882;9.990247853
571;9.99143153;9.989104682;9.990229315
572;9.99143153;9.989204737;9.990173762
573;9.991372894;9.989244777;9.990240859
574;9.991372894;9.98916798;9.990180206
575;9.991202621;9.989167529;9.990187561
576;9.991202621;9.989088182;9.990212515
577;9.991202621;9.98928063;9.990192617
578;9.99109764;9.989291807;9.990177686
579;9.99109764;9.988965521;9.990168398
580;9.99109764;9.989255377;9.99024523
581;9.991047835;9.989071161;9.99020252
582;9.991047835;9.989273735;9.990179602
583;9.991218506;9.989252331;9.990198387
584;9.991218506;9.98940395;9.990229628
585;9.991218506;9.98940395;9.990149148
586;9.991218506;9.989257853;9.990177338
587;9.991218506;9.989163472;9.990232037
588;9.991218506;9.98908554;9.990232509
589;9.991055756;9.98924228;9.99020581
590;9.991360121;9.989189881;9.99024324
591;9.991055756;9.989209935;9.990192389
592;9.991154322;9.989301694;9.990230186
593;9.991154322;9.989271976;9.990230819
594;9.99125443;9.98938042;9.990239539
595;9.99125443;9.989268354;9.990289272
596;9.991074429;9.989491573;9.990282983
597;9.991069998;9.989215141;9.990296421
598;9.991055756;9.989377655;9.990284134
599;9.9911702;9.989303433;9.990294759
600;9.9911702;9.989389268;9.990235622
601;9.9911702;9.989334335;9.990199274
602;9.9911702;9.9894522;9.990265536
603;9.9911702;9.989332917;9.990275139
604;9.9911702;9.989499875;9.990296102
605;9.9911702;9.989353619;9.99025079
606;9.9911702;9.989025027;9.990245585
607;9.9911702;9.989220698;9.990219869
608;9.9911702;9.989294265;9.990282632
609;9.991163163;9.98931246;9.990279847
610;9.991189512;9.98956086;9.990280338
611;9.991263183;9.98932704;9.990284078
612;9.991263183;9.989188753;9.990248865
613;9.991263183;9.989204579;9.990231792
614;9.991263183;9.989408114;9.990258317
615;9.991263183;9.989254772;9.990256507
616;9.991263183;9.989450821;9.990276707
617;9.991263183;9.989300527;9.990259763
618;9.991263183;9.989327372;9.990282703
619;9.991263183;9.989377827;9.990292466
620;9.991258795;9.989264314;9.990278114
621;9.991258795;9.989189496;9.990237302
622;9.991258795;9.989294338;9.990270188
623;9.991258795;9.98939838;9.990259332
624;9.991033738;9.988905072;9.990208433
625;9.991033738;9.98954529;9.990266209
626;9.991049733;9.989434104;9.990278602
627;9.991049733;9.989116146;9.99028237
628;9.990997452;9.989116146;9.990238681
629;9.990997452;9.989398467;9.990269185
630;9.991062486;9.989070247;9.99029654
631;9.991325181;9.989128162;9.990301807
632;9.991325181;9.989175795;9.990245751
633;9.991325181;9.989348917;9.990347652
634;9.991325181;9.989269506;9.990279174
635;9.991325181;9.989269506;9.990318082
636;9.991325181;9.989217526;9.990276528
637;9.991325181;9.989259761;9.990302745
638;9.991325181;9.989168061;9.990216425
639;9.991325181;9.988903384;9.990161562
640;9.991065897;9.989251835;9.990121847
641;9.991394274;9.989122725;9.990162888
642;9.991394274;9.989166718;9.990132097
643;9.991394274;9.989300961;9.990172892
644;9.991394274;9.989343319;9.990178932
645;9.990994549;9.98907324;9.990113702
646;9.990994549;9.989137086;9.990087307
647;9.990994549;9.98908747;9.990118344
648;9.990994549;9.989170806;9.990110988
649;9.990994549;9.989128523;9.990093406
650;9.991201293;9.989480118;9.990166831
651;9.991201293;9.989217538;9.99012448
652;9.990994549;9.989217538;9.990124332
653;9.990994549;9.989099803;9.990126606
654;9.990994549;9.989391621;9.990094832
655;9.991268387;9.989142358;9.990082378
656;9.991268387;9.989321383;9.990149403
657;9.991268387;9.98928611;9.990188249
658;9.991517602;9.989251075;9.990162958
659;9.991517602;9.989179161;9.990180558
660;9.991517602;9.989242966;9.990226427
661;9.991517602;9.989194599;9.990209454
662;9.991517602;9.989389875;9.990209349
663;9.991517602;9.989330122;9.990181319
664;9.991517602;9.989126567;9.990190254
665;9.991517602;9.989167573;9.990201556
666;9.99115475;9.989104925;9.990123542
667;9.99115475;9.98913753;9.990115118
668;9.99115475;9.989163556;9.990158336
669;9.99115475;9.989193238;9.990189718
670;9.99115475;9.989306285;9.99022355
671;9.99115475;9.989316649;9.990250244
672;9.99115475;9.989191741;9.99019269
673;9.991490702;9.989202418;9.990213531
674;9.991490702;9.989205178;9.990218107
675;9.991490702;9.988979928;9.990256824
676;9.991010203;9.989252649;9.99017345
677;9.991010203;9.989401364;9.990195219
678;9.99097049;9.989254519;9.990142637
679;9.99097049;9.989338916;9.990086046
680;9.990986917;9.989319691;9.990155395
681;9.991226181;9.988947347;9.990152649
682;9.991226181;9.989226229;9.99019853
683;9.991226181;9.989312733;9.990143313
684;9.991226181;9.989359196;9.990141489
685;9.991226181;9.989115409;9.990113257
686;9.991226181;9.989214404;9.990154472
687;9.991226181;9.989180502;9.99014697
688;9.991226181;9.989441271;9.990163369
689;9.991226181;9.989287903;9.990134619
690;9.99106353;9.989178919;9.990157369
691;9.99106353;9.989183266;9.990123152
692;9.99106353;9.989183422;9.990099919
693;9.99106353;9.98922019;9.990064184
